name,price,first_name,last_name,above_100
Jon Washington,9.489791,Jon,Washington,False
Joshua Anderson,197.56277,Joshua,Anderson,True
Audrey Hayes,232.5433,Audrey,Hayes,True
Courtney Joseph,172.72696,Courtney,Joseph,True
Anthony Sanders,126.5161,Anthony,Sanders,True
Bianca Cook,274.3294,Bianca,Cook,True
Maria Marshall,68.10882,Maria,Marshall,False
Tamara Evans,107.56121,Tamara,Evans,True
Robert Miranda,263.09775,Robert,Miranda,True
Katherine Perez,129.52701,Katherine,Perez,True
Chelsea Lawrence DVM,71.6039,Chelsea Lawrence,DVM,False
Thomas Martinez,85.24919,Thomas,Martinez,False
Dawn Serrano,166.2165,Dawn,Serrano,True
Brandy Sanders,252.03973,Brandy,Sanders,True
Kathryn Hernandez,170.1478,Kathryn,Hernandez,True
Jacob Jones,168.74384,Jacob,Jones,True
Heather Marquez,286.3516,Heather,Marquez,True
Jessica Young,35.084435,Jessica,Young,False
Stephanie Cunningham,215.4502,Stephanie,Cunningham,True
Nicolas Jackson,131.84938,Nicolas,Jackson,True
Amanda Oneill,164.66615,Amanda,Oneill,True
Jessica Graham,178.11537,Jessica,Graham,True
Shelby Woods,272.88104,Shelby,Woods,True
Adam Gutierrez,72.47624,Adam,Gutierrez,False
James Hill,93.98503,James,Hill,False
Elizabeth Sawyer,175.13441,Elizabeth,Sawyer,True
Brian Harris,65.822876,Brian,Harris,False
Michael Hughes,221.83511,Michael,Hughes,True
Ariel Frederick,220.36569,Ariel,Frederick,True
John Williams,231.26924,John,Williams,True
Bryan Long,173.78485,Bryan,Long,True
Evan Perez,123.05949,Evan,Perez,True
Martin Palmer,165.00978,Martin,Palmer,True
William Oneal,231.35898,William,Oneal,True
Amanda Garcia,121.15911,Amanda,Garcia,True
Jorge Powell,221.42809,Jorge,Powell,True
Michael Gomez,43.912994,Michael,Gomez,False
Laura Johnson,127.64693,Laura,Johnson,True
Jorge Potts,234.4837,Jorge,Potts,True
Brian Stanley,230.63725,Brian,Stanley,True
Christian Brown,178.08104,Christian,Brown,True
Randy Sanchez,86.21746,Randy,Sanchez,False
Daniel Hughes,104.41165,Daniel,Hughes,True
Bethany Tate,29.996996,Bethany,Tate,False
Christopher Rodriguez,189.51924,Christopher,Rodriguez,True
Robert Gilbert,25.202913,Robert,Gilbert,False
Amanda Moore,179.2835,Amanda,Moore,True
Lauren Hall,176.76555,Lauren,Hall,True
Melissa Huber,124.87776,Melissa,Huber,True
Christina Patterson,110.43392,Christina,Patterson,True
Jennifer Lutz,64.54964,Jennifer,Lutz,False
Michelle Stevens,131.39525,Michelle,Stevens,True
Ronald Hernandez,270.78638,Ronald,Hernandez,True
Maria Mcintyre,149.01741,Maria,Mcintyre,True
Alicia King,231.7721,Alicia,King,True
Melissa Meyer,140.88145,Melissa,Meyer,True
Cameron Mathis,147.06538,Cameron,Mathis,True
Stephanie Roberts,164.70752,Stephanie,Roberts,True
Norman Johnson,9.433022,Norman,Johnson,False
Samuel Duke,165.8695,Samuel,Duke,True
Lisa Kent,151.21404,Lisa,Kent,True
Geoffrey White,167.73618,Geoffrey,White,True
Randy Bass,9.188434,Randy,Bass,False
Gabriela Carlson,162.09387,Gabriela,Carlson,True
Jeremy Lawrence,37.241352,Jeremy,Lawrence,False
Calvin Daugherty,130.05511,Calvin,Daugherty,True
Roger Greer,219.04271,Roger,Greer,True
Samuel Mason,213.63055,Samuel,Mason,True
Margaret David,62.795856,Margaret,David,False
Ashley Johnson,45.38529,Ashley,Johnson,False
Cheryl Monroe,17.020218,Cheryl,Monroe,False
Ronald Ferguson,202.96826,Ronald,Ferguson,True
Carl Robinson,113.31573,Carl,Robinson,True
Matthew Martinez,232.75203,Matthew,Martinez,True
Daniel Walker,108.54193,Daniel,Walker,True
Paul Frazier,103.980705,Paul,Frazier,True
Benjamin Salinas,192.42657,Benjamin,Salinas,True
Steven Hill,22.653545,Steven,Hill,False
Brandon Nolan,13.581234,Brandon,Nolan,False
Steve Garcia,114.5641,Steve,Garcia,True
Robert Kim,40.20146,Robert,Kim,False
Harold Ramos,174.64667,Harold,Ramos,True
Andrew Klein,288.52798,Andrew,Klein,True
Erica White,282.8352,Erica,White,True
Johnathan Scott,225.72704,Johnathan,Scott,True
Renee Vincent,114.13057,Renee,Vincent,True
Charles Jones,50.508385,Charles,Jones,False
Andrew Foster,273.62552,Andrew,Foster,True
Eric Thomas,162.00993,Eric,Thomas,True
Daniel Potter,188.26874,Daniel,Potter,True
Pamela Mann,273.72427,Pamela,Mann,True
Ryan Mcclain,68.333496,Ryan,Mcclain,False
Rachel Walker,282.3523,Rachel,Walker,True
Roberta Lowe,290.26074,Roberta,Lowe,True
Deborah Foster,28.937943,Deborah,Foster,False
Craig Harvey,166.7542,Craig,Harvey,True
Randy Copeland,1.4081199,Randy,Copeland,False
Michael Allison,148.18143,Michael,Allison,True
Cristina Smith,215.903,Cristina,Smith,True
Tyler Tyler,163.27185,Tyler,Tyler,True
Roy Jenkins,36.6799,Roy,Jenkins,False
Kimberly Mitchell,281.0649,Kimberly,Mitchell,True
Ray Koch,12.399808,Ray,Koch,False
Kelly Andrews,209.92133,Kelly,Andrews,True
Robin Conner,275.81137,Robin,Conner,True
Brandon Vargas,39.580402,Brandon,Vargas,False
Jessica Ball,148.87054,Jessica,Ball,True
John Cole,263.7399,John,Cole,True
Chloe Cox,213.89961,Chloe,Cox,True
Lance Anderson,160.25128,Lance,Anderson,True
Samantha Cole,159.06854,Samantha,Cole,True
Mark Rogers,88.66922,Mark,Rogers,False
Laurie Flores,237.54532,Laurie,Flores,True
Caroline Robles,181.57103,Caroline,Robles,True
Samantha Zuniga,148.86305,Samantha,Zuniga,True
Brandon Burns,269.39716,Brandon,Burns,True
Mrs. Samantha Brooks,21.672504,Samantha,Brooks,False
Elijah Ho,45.366405,Elijah,Ho,False
Jennifer Simmons,2.2593102,Jennifer,Simmons,False
Kendra Haas,235.95396,Kendra,Haas,True
Miranda Williams,50.519897,Miranda,Williams,False
Eric Burke,169.85799,Eric,Burke,True
Nancy Wood,57.428867,Nancy,Wood,False
Alexander Sanchez,148.60085,Alexander,Sanchez,True
Dakota Cox,58.842266,Dakota,Cox,False
Darren Montes,237.4494,Darren,Montes,True
Ricardo Davies,204.34482,Ricardo,Davies,True
Brittany Thompson,157.50159,Brittany,Thompson,True
Robert Johnson,131.15427,Robert,Johnson,True
Christopher Morris,261.3808,Christopher,Morris,True
Kelly Wright,167.63445,Kelly,Wright,True
Jose Carter,133.55402,Jose,Carter,True
Beth Cross,231.38939,Beth,Cross,True
Christopher Carpenter,111.04421,Christopher,Carpenter,True
Kristina Jackson,139.06482,Kristina,Jackson,True
Brianna Davis,14.350792,Brianna,Davis,False
Elizabeth Williams,120.13791,Elizabeth,Williams,True
Joel Evans MD,221.10767,Joel,Evans,True
Rebecca Valencia,158.03638,Rebecca,Valencia,True
Daniel Baker,293.54132,Daniel,Baker,True
Christopher Nash,136.32521,Christopher,Nash,True
Robert Thornton,125.44367,Robert,Thornton,True
Diane Barron,97.4886,Diane,Barron,False
Jacob Crawford,218.01581,Jacob,Crawford,True
Adam Bowen,23.1672,Adam,Bowen,False
Robert Davenport,186.41513,Robert,Davenport,True
Elizabeth Alexander,274.78992,Elizabeth,Alexander,True
Stephen Thomas,244.55698,Stephen,Thomas,True
Teresa Hoffman,36.43694,Teresa,Hoffman,False
Beth Rodriguez,147.61624,Beth,Rodriguez,True
Melissa Roberts,225.40977,Melissa,Roberts,True
James Conway,251.46448,James,Conway,True
Michael Jimenez,203.8907,Michael,Jimenez,True
Melissa Kennedy,223.28271,Melissa,Kennedy,True
Patrick Hayes,58.877743,Patrick,Hayes,False
Loretta Scott,293.77954,Loretta,Scott,True
Stacy Shepherd,278.1647,Stacy,Shepherd,True
Laurie Velasquez,140.9337,Laurie,Velasquez,True
Gilbert Cummings,277.70468,Gilbert,Cummings,True
David Robinson,134.34685,David,Robinson,True
David Brooks,61.025345,David,Brooks,False
Lindsay Taylor,50.97208,Lindsay,Taylor,False
Samuel Vasquez,14.611731,Samuel,Vasquez,False
Mark Haynes,101.511475,Mark,Haynes,True
Ian Malone,14.259619,Ian,Malone,False
Miss Renee Williams,251.70505,Miss Renee,Williams,True
Julie Hunt,281.57977,Julie,Hunt,True
Brenda Hernandez,293.48956,Brenda,Hernandez,True
Michael Fisher,185.30603,Michael,Fisher,True
Heather Murphy,175.95152,Heather,Murphy,True
Leah Rogers,227.264,Leah,Rogers,True
Heather Rojas,111.01712,Heather,Rojas,True
Tracy Fitzgerald,94.05618,Tracy,Fitzgerald,False
Tony Brewer,139.97615,Tony,Brewer,True
Michelle Walker,174.76079,Michelle,Walker,True
Antonio Jones Jr.,162.0559,Antonio Jones,Jr.,True
Christopher Martin,124.30604,Christopher,Martin,True
Travis Gallagher,149.17574,Travis,Gallagher,True
Katherine Garcia,299.85022,Katherine,Garcia,True
Judith Perez,274.5123,Judith,Perez,True
Tiffany Wilcox,222.24394,Tiffany,Wilcox,True
Krista Gonzalez,16.60994,Krista,Gonzalez,False
Heather Chen,186.20474,Heather,Chen,True
Mark Baker,276.19116,Mark,Baker,True
Darryl Perez,25.643219,Darryl,Perez,False
Christie Mcclure,173.30687,Christie,Mcclure,True
Devin Reilly,62.330273,Devin,Reilly,False
Stephanie Evans,28.242537,Stephanie,Evans,False
Brandon Franklin,140.49086,Brandon,Franklin,True
Annette Ellis,193.09917,Annette,Ellis,True
Michael Watkins,197.99214,Michael,Watkins,True
Ann Clark,237.72284,Ann,Clark,True
Michael Stafford,238.64366,Michael,Stafford,True
Stephen Robinson,81.53563,Stephen,Robinson,False
Monica Goodman,8.73702,Monica,Goodman,False
Jason Cobb,59.4623,Jason,Cobb,False
Robert Cook,51.38668,Robert,Cook,False
Juan Guzman,49.48823,Juan,Guzman,False
Jose Avila,195.50795,Jose,Avila,True
Alison West,273.58743,Alison,West,True
Laura Lamb,38.069195,Laura,Lamb,False
Caroline Price,53.366066,Caroline,Price,False
William Smith,25.440075,William,Smith,False
Marcus Beck,67.41459,Marcus,Beck,False
Chelsea Brown MD,122.5169,Chelsea,Brown,True
Regina Arnold,7.705075,Regina,Arnold,False
Lacey Morrison,203.57407,Lacey,Morrison,True
James Evans,253.83214,James,Evans,True
Sarah Pierce,130.1123,Sarah,Pierce,True
Stacy Curtis,122.30406,Stacy,Curtis,True
Latasha Lee,11.682924,Latasha,Lee,False
Mark Boyd,158.5897,Mark,Boyd,True
Megan Wilson,138.75926,Megan,Wilson,True
Natalie Campbell,28.698778,Natalie,Campbell,False
Julie Stewart,242.59772,Julie,Stewart,True
Chase Estes,152.73557,Chase,Estes,True
Suzanne Huang,166.4786,Suzanne,Huang,True
Sabrina Hernandez,273.24417,Sabrina,Hernandez,True
Alyssa Zuniga,189.0656,Alyssa,Zuniga,True
Diana Cooper MD,86.90732,Diana,Cooper,False
Nicole Ellis,269.64703,Nicole,Ellis,True
Colleen Perry,99.35592,Colleen,Perry,False
Joseph Miller,22.67185,Joseph,Miller,False
Larry Roberts,29.140203,Larry,Roberts,False
Joseph Marquez PhD,129.62941,Joseph,Marquez,True
Andrew Khan,173.3377,Andrew,Khan,True
Eric Roth DDS,262.08752,Eric,Roth,True
Cristina Harris,214.22635,Cristina,Harris,True
Charlene Perez,84.748474,Charlene,Perez,False
Colleen Lynch,78.966736,Colleen,Lynch,False
Michael Vincent,12.19268,Michael,Vincent,False
Jose Fowler,220.61316,Jose,Fowler,True
Kimberly Nguyen,163.20969,Kimberly,Nguyen,True
Christopher Pennington,149.3244,Christopher,Pennington,True
Joseph Stewart,25.10227,Joseph,Stewart,False
Peter Braun,162.57918,Peter,Braun,True
Andre Freeman,261.4333,Andre,Freeman,True
David Peters,1.8421465,David,Peters,False
Charles Ramirez,238.83939,Charles,Ramirez,True
Raven Carlson,80.30755,Raven,Carlson,False
Mark Chase,43.99019,Mark,Chase,False
Earl Hinton,99.010925,Earl,Hinton,False
Brenda Stanley,257.03336,Brenda,Stanley,True
Christopher Brown,59.84893,Christopher,Brown,False
Justin Bates MD,298.0816,Justin,Bates,True
Zachary Sandoval,226.18417,Zachary,Sandoval,True
Jessica Evans,274.03732,Jessica,Evans,True
Justin Banks,42.493473,Justin,Banks,False
Renee Williamson,242.37221,Renee,Williamson,True
Matthew Sims DVM,154.27432,Matthew Sims,DVM,True
Tanya Baxter,159.897,Tanya,Baxter,True
Jamie Hobbs,253.0165,Jamie,Hobbs,True
Anthony Hardin,183.00497,Anthony,Hardin,True
Christy Martinez,3.6077106,Christy,Martinez,False
Chad Clark,224.76244,Chad,Clark,True
Chloe Cox,263.08975,Chloe,Cox,True
Cynthia Rivera,73.26317,Cynthia,Rivera,False
Dana Collins,55.63788,Dana,Collins,False
David Harding,262.46704,David,Harding,True
Kathryn Garza,298.65887,Kathryn,Garza,True
Dawn Phillips,20.371649,Dawn,Phillips,False
Daniel Pacheco,214.69492,Daniel,Pacheco,True
Joshua Ortiz,33.243145,Joshua,Ortiz,False
Patricia Schroeder,223.6666,Patricia,Schroeder,True
Alyssa Sims,112.50349,Alyssa,Sims,True
Richard Wall,88.139694,Richard,Wall,False
April Wilson,118.84483,April,Wilson,True
Heather Stephens,231.2342,Heather,Stephens,True
Catherine Tran,28.325586,Catherine,Tran,False
Matthew Stewart,0.44165868,Matthew,Stewart,False
Mark King PhD,123.009476,Mark,King,True
Shannon Johnson,256.77448,Shannon,Johnson,True
Michelle Burton,124.512985,Michelle,Burton,True
Kristen Gallagher,268.02057,Kristen,Gallagher,True
Rose Campos,21.06611,Rose,Campos,False
Bobby Carroll,217.9915,Bobby,Carroll,True
Kathy Johnson,91.80572,Kathy,Johnson,False
Steven Sullivan,97.072464,Steven,Sullivan,False
Tracy Phillips,177.52551,Tracy,Phillips,True
Nancy Little,68.320854,Nancy,Little,False
Robert Andrade,206.2051,Robert,Andrade,True
Carolyn Kelley,120.64929,Carolyn,Kelley,True
Christopher Wells,203.72075,Christopher,Wells,True
Miranda Cook,68.99168,Miranda,Cook,False
Heidi Miller,44.187263,Heidi,Miller,False
Michael Ferguson,65.33364,Michael,Ferguson,False
Daniel Campbell,203.83191,Daniel,Campbell,True
Lisa Clements,183.84375,Lisa,Clements,True
Cheryl Garner,145.9887,Cheryl,Garner,True
Linda Carpenter,192.16054,Linda,Carpenter,True
Kenneth Stone,128.08144,Kenneth,Stone,True
Marcia Harrell,57.179832,Marcia,Harrell,False
Mariah Soto,180.37747,Mariah,Soto,True
Christine Koch,159.35028,Christine,Koch,True
Joseph Perkins,186.1343,Joseph,Perkins,True
Perry Curtis,52.671516,Perry,Curtis,False
Sara Tucker,53.62308,Sara,Tucker,False
Christopher Day,176.78265,Christopher,Day,True
Terri Davis,132.88152,Terri,Davis,True
Eric Miller,144.45114,Eric,Miller,True
Morgan Goodwin,134.29225,Morgan,Goodwin,True
Victor Sanchez,114.22465,Victor,Sanchez,True
Shawn Harris,251.2465,Shawn,Harris,True
Julia Jackson,264.57736,Julia,Jackson,True
Carmen Crawford,238.94812,Carmen,Crawford,True
Brian Hall,9.742577,Brian,Hall,False
Ian Martinez,123.04625,Ian,Martinez,True
Robert Reyes,99.94824,Robert,Reyes,False
Stacy Green,30.27142,Stacy,Green,False
Casey Carroll,290.21555,Casey,Carroll,True
Mariah Ochoa,208.69096,Mariah,Ochoa,True
Larry Valentine Jr.,211.423,Larry Valentine,Jr.,True
Nicole Harris,126.877975,Nicole,Harris,True
Jacob Hicks,89.923874,Jacob,Hicks,False
Ms. Theresa Stewart MD,64.11402,Theresa,Stewart,False
Joann Thompson,99.16719,Joann,Thompson,False
Crystal Marshall,161.37236,Crystal,Marshall,True
Nicholas Neal,229.32095,Nicholas,Neal,True
James Pena,5.259619,James,Pena,False
Justin Parker,97.048325,Justin,Parker,False
Marcus Thomas,248.253,Marcus,Thomas,True
Luke Hardy,61.793976,Luke,Hardy,False
Rhonda Collins,298.57376,Rhonda,Collins,True
Jessica Sullivan,74.804146,Jessica,Sullivan,False
Tammy Cole,74.34505,Tammy,Cole,False
Daniel Adams,204.70686,Daniel,Adams,True
Heather Henderson,76.360596,Heather,Henderson,False
Ann Medina,115.16924,Ann,Medina,True
Jeremy Thompson,199.36612,Jeremy,Thompson,True
Ashley Hurst,81.76652,Ashley,Hurst,False
Rhonda Wagner,154.59892,Rhonda,Wagner,True
Tiffany Decker,109.20703,Tiffany,Decker,True
Ruben Anderson,141.75688,Ruben,Anderson,True
Rebecca Mcdowell,256.18295,Rebecca,Mcdowell,True
Kristen Boyd,118.239044,Kristen,Boyd,True
Jake Howard,149.74524,Jake,Howard,True
Scott Ayers,80.73639,Scott,Ayers,False
Kathryn Mccall,242.13087,Kathryn,Mccall,True
Thomas Dennis,90.27786,Thomas,Dennis,False
Nicholas Armstrong,140.62912,Nicholas,Armstrong,True
Kelly Alvarado,76.589554,Kelly,Alvarado,False
Matthew Bishop,22.656404,Matthew,Bishop,False
Shane Miller,104.41466,Shane,Miller,True
Amy Lopez,33.032482,Amy,Lopez,False
Nicole Mcgee,81.87833,Nicole,Mcgee,False
Scott Johnson,120.49069,Scott,Johnson,True
Gina Marquez,133.0725,Gina,Marquez,True
Brandon Phelps,252.49567,Brandon,Phelps,True
Jordan Mckinney,92.44255,Jordan,Mckinney,False
Melinda Weaver,3.7681336,Melinda,Weaver,False
Christopher James,52.20975,Christopher,James,False
Mark Adams,52.008495,Mark,Adams,False
Elizabeth Olsen,192.87978,Elizabeth,Olsen,True
Shannon Williams DDS,55.618847,Shannon,Williams,False
Arthur Levine,51.536415,Arthur,Levine,False
Kimberly Reid,4.3513227,Kimberly,Reid,False
Patrick Jones,62.496998,Patrick,Jones,False
William Garza,284.89285,William,Garza,True
Lisa Adams,84.76983,Lisa,Adams,False
Kathleen Guerrero,256.6942,Kathleen,Guerrero,True
Nicholas Kennedy,129.40683,Nicholas,Kennedy,True
Anthony Hayes,144.4338,Anthony,Hayes,True
David Cruz,180.13553,David,Cruz,True
Robert Brooks,118.27471,Robert,Brooks,True
Francis Fisher,146.3526,Francis,Fisher,True
Albert Lee,247.71965,Albert,Lee,True
Angela Moreno,50.957783,Angela,Moreno,False
Brian Salinas,177.89996,Brian,Salinas,True
Sarah Bauer,274.79642,Sarah,Bauer,True
Cynthia Collins,249.74448,Cynthia,Collins,True
Ryan Stanton,274.75656,Ryan,Stanton,True
Dr. David Elliott,127.90405,David,Elliott,True
Crystal Carr,37.89493,Crystal,Carr,False
Christopher Garcia,292.07922,Christopher,Garcia,True
Justin Tran,195.81122,Justin,Tran,True
Kenneth Jones,9.452676,Kenneth,Jones,False
Rita Adams,30.171926,Rita,Adams,False
Brandon Ball,262.68002,Brandon,Ball,True
Melissa Smith,15.277112,Melissa,Smith,False
Kimberly Lamb,252.74419,Kimberly,Lamb,True
Nicholas Walker,143.06448,Nicholas,Walker,True
Stephen Mann,112.34907,Stephen,Mann,True
Jacqueline Rubio,202.69887,Jacqueline,Rubio,True
William Gibson,203.84854,William,Gibson,True
John Evans,206.27893,John,Evans,True
Steve Roberts,39.624313,Steve,Roberts,False
Andrew West,207.3116,Andrew,West,True
Teresa Ellis,271.48996,Teresa,Ellis,True
Paul Hansen,297.15637,Paul,Hansen,True
Charles Walker,288.71014,Charles,Walker,True
Susan Wilson,281.87445,Susan,Wilson,True
Ashley Jones,244.99309,Ashley,Jones,True
Spencer Garcia,149.93602,Spencer,Garcia,True
Victoria Rivera,268.8887,Victoria,Rivera,True
Nicole Lopez,12.276108,Nicole,Lopez,False
Lori Russell,9.589684,Lori,Russell,False
Patricia Ryan,91.27034,Patricia,Ryan,False
Jeanne Lin,184.35184,Jeanne,Lin,True
John Gardner,27.113764,John,Gardner,False
Jesse Mack,40.655434,Jesse,Mack,False
Madison Nelson,84.936066,Madison,Nelson,False
Colleen Spencer,51.298115,Colleen,Spencer,False
Melissa Wallace,165.38156,Melissa,Wallace,True
Emily Weaver,249.55272,Emily,Weaver,True
Sarah Copeland,271.02835,Sarah,Copeland,True
Damon Walker,223.56444,Damon,Walker,True
David Stewart,200.34074,David,Stewart,True
Robin Hardy MD,246.59258,Robin,Hardy,True
Beth Schmitt,108.51145,Beth,Schmitt,True
Joshua Clark,41.09943,Joshua,Clark,False
Nicholas Jones,207.31967,Nicholas,Jones,True
Virginia Anderson,221.39682,Virginia,Anderson,True
Richard Hamilton,64.31871,Richard,Hamilton,False
Michele Harris,175.74904,Michele,Harris,True
Dr. Elizabeth Garner,295.0996,Elizabeth,Garner,True
Michael Moon,70.81831,Michael,Moon,False
Robert Williams,203.0922,Robert,Williams,True
Monica Wallace,51.094986,Monica,Wallace,False
Kathy King,216.37099,Kathy,King,True
Faith Baird,68.77591,Faith,Baird,False
Bruce Steele,18.203289,Bruce,Steele,False
Robert Brown,278.33847,Robert,Brown,True
Curtis Graves,267.23175,Curtis,Graves,True
Andrea Lewis,39.593056,Andrea,Lewis,False
Christopher Jensen,109.17402,Christopher,Jensen,True
Diana Edwards,149.55072,Diana,Edwards,True
Jennifer Adams,109.798706,Jennifer,Adams,True
Ashley Harper,52.624126,Ashley,Harper,False
Tara Anderson,115.05541,Tara,Anderson,True
Sylvia Martinez,248.12985,Sylvia,Martinez,True
Micheal Johnson,138.43402,Micheal,Johnson,True
Christine Wilson,14.870603,Christine,Wilson,False
Eric Luna,192.3387,Eric,Luna,True
Jennifer Brown,156.40564,Jennifer,Brown,True
Robert Horton,274.45844,Robert,Horton,True
Joshua Foley,17.638748,Joshua,Foley,False
Curtis Carroll,172.13837,Curtis,Carroll,True
Steven Simmons,254.37122,Steven,Simmons,True
James Brown,203.11336,James,Brown,True
Taylor Delgado,210.38382,Taylor,Delgado,True
Kevin Cuevas,191.90208,Kevin,Cuevas,True
Kim Schmidt,193.84541,Kim,Schmidt,True
Alyssa Vega,110.76822,Alyssa,Vega,True
Angela Walker,237.04118,Angela,Walker,True
Michael Humphrey,45.492462,Michael,Humphrey,False
Carrie Ewing,262.27164,Carrie,Ewing,True
Amy Keith,164.73766,Amy,Keith,True
Jennifer Young,99.25745,Jennifer,Young,False
Kenneth Keith,138.67639,Kenneth,Keith,True
Michael Carpenter,179.64862,Michael,Carpenter,True
Barbara Robertson,15.653118,Barbara,Robertson,False
Matthew Roberts,240.47885,Matthew,Roberts,True
Elizabeth Good,248.55986,Elizabeth,Good,True
Samantha Hodges,154.02756,Samantha,Hodges,True
Mia Wright,105.952995,Mia,Wright,True
Thomas James,40.968323,Thomas,James,False
Kristen Brown,22.297928,Kristen,Brown,False
Timothy Richard,285.0317,Timothy,Richard,True
Christopher Johnson,26.778782,Christopher,Johnson,False
Sean Hall,44.529816,Sean,Hall,False
Amanda Sanchez,100.29043,Amanda,Sanchez,True
James Smith,75.88604,James,Smith,False
Gregory Butler,277.36465,Gregory,Butler,True
Dr. Gabriella Estrada,232.07156,Gabriella,Estrada,True
Paul Davidson,142.7748,Paul,Davidson,True
Eric Murillo,169.79399,Eric,Murillo,True
